claim_id,complexity,handling_days,num_touches,is_fraud,fraud_type,settled_amount,was_reopened
CLM-03103,simple,6,1,False,,,False
CLM-03104,simple,3,1,False,,2688.75,False
CLM-03105,simple,6,3,False,,702.33,False
CLM-03106,simple,5,2,False,,,False
CLM-03107,medium,19,3,False,,2111.94,False
CLM-03108,simple,7,1,False,,18.95,False
CLM-03109,medium,15,2,False,,,False
CLM-03110,complex,26,4,False,,0.0,False
CLM-03111,medium,6,6,False,,2943.11,False
CLM-03112,simple,5,1,False,,,False
CLM-03113,simple,2,1,False,,271.53,False
CLM-03114,complex,35,8,False,,4129.29,False
CLM-03115,medium,14,4,False,,0.0,False
CLM-03116,simple,7,2,False,,,False
CLM-03117,simple,6,1,False,,,False
CLM-03118,complex,20,7,False,,,False
CLM-03119,simple,5,1,True,repeated,0.0,False
CLM-03120,medium,18,4,False,,705.57,False
CLM-03121,simple,4,1,False,,169.73,False
CLM-03122,medium,7,8,False,,0.0,False
CLM-03123,simple,2,2,True,repeated,0.0,False
CLM-03124,medium,7,7,False,,2265.62,False
CLM-03125,medium,15,6,False,,0.0,False
CLM-03126,simple,2,4,False,,0.0,False
CLM-03127,complex,37,6,False,,1372.29,True
CLM-03128,complex,61,11,False,,1689.69,False
CLM-03129,medium,15,5,False,,6736.52,False
CLM-03130,complex,55,12,False,,0.0,False
CLM-03131,simple,5,1,False,,,False
CLM-03132,simple,2,1,True,phantom,1549.24,False
CLM-03133,simple,2,1,False,,414.3,False
CLM-03134,complex,19,17,False,,,False
CLM-03135,simple,7,1,False,,6544.16,False
CLM-03136,simple,7,2,True,repeated,,False
CLM-03137,simple,2,2,False,,291.97,True
CLM-03138,medium,18,2,False,,1887.56,False
CLM-03139,simple,3,1,False,,763.32,False
CLM-03140,medium,18,5,False,,2935.23,False
CLM-03141,medium,15,3,False,,5025.69,False
CLM-03142,medium,16,4,False,,,False
CLM-03143,complex,33,7,True,repeated,6355.14,False
CLM-03144,medium,16,5,False,,11992.5,False
CLM-03145,simple,2,2,False,,,False
CLM-03146,simple,4,1,False,,1615.33,False
CLM-03147,complex,28,7,True,staged,,False
CLM-03148,complex,36,6,False,,1835.51,True
CLM-03149,complex,27,8,True,phantom,2208.42,False
CLM-03150,complex,25,7,False,,2910.83,False
CLM-03151,medium,16,2,False,,,False
CLM-03152,simple,3,3,False,,123.78,False
CLM-03153,medium,21,4,False,,352.23,False
CLM-03154,complex,51,12,True,repeated,415.62,False
CLM-03155,medium,13,5,False,,,False
CLM-03156,simple,4,1,False,,3192.92,False
CLM-03157,simple,3,1,True,repeated,79.98,False
CLM-03158,simple,4,1,True,phantom,1425.98,False
CLM-03159,simple,3,2,False,,307.59,False
CLM-03160,medium,17,4,False,,,False
CLM-03161,medium,10,4,False,,5385.67,False
CLM-03162,simple,5,1,False,,0.0,False
CLM-03163,simple,6,1,False,,504.12,False
CLM-03164,simple,5,1,False,,,False
CLM-03165,complex,24,9,False,,1794.25,True
CLM-03166,complex,29,7,False,,0.0,False
CLM-03167,simple,2,1,False,,,False
CLM-03168,complex,29,10,False,,,False
CLM-03169,simple,8,2,False,,,False
CLM-03170,simple,7,2,False,,,False
CLM-03171,simple,4,1,False,,,False
CLM-03172,medium,19,6,False,,2508.76,False
CLM-03173,medium,13,3,False,,,False
CLM-03174,complex,44,7,False,,5161.52,False
CLM-03175,simple,3,2,False,,187.67,False
CLM-03176,simple,7,1,False,,,False
CLM-03177,simple,8,1,False,,217.15,False
CLM-03178,simple,4,1,False,,4383.88,False
CLM-03179,complex,51,11,True,repeated,1197.78,False
CLM-03180,complex,33,12,False,,645.31,False
CLM-03181,simple,7,2,False,,1351.68,False
CLM-03182,simple,4,1,False,,828.5,False
CLM-03183,simple,4,1,False,,480.98,False
CLM-03184,simple,3,1,False,,,False
CLM-03185,complex,53,11,True,repeated,2763.75,False
CLM-03186,complex,44,9,False,,,False
CLM-03187,medium,11,5,False,,,False
CLM-03188,simple,7,1,False,,,False
CLM-03189,complex,39,12,True,staged,,False
CLM-03190,medium,18,6,False,,562.55,False
CLM-03191,simple,7,2,False,,,False
CLM-03192,simple,3,3,False,,1670.05,False
CLM-03193,simple,9,1,False,,,False
CLM-03194,simple,4,1,False,,785.67,False
CLM-03195,complex,34,5,False,,0.0,False
CLM-03196,complex,38,13,False,,0.0,False
CLM-03197,complex,58,12,True,repeated,814.77,False
CLM-03198,complex,40,8,False,,,False
CLM-03199,medium,11,6,False,,,False
CLM-03200,medium,20,9,False,,3577.03,False
CLM-03201,complex,31,7,False,,,False
CLM-03202,medium,12,7,False,,2736.4,False
CLM-03203,simple,1,1,False,,,False
CLM-03204,complex,34,12,True,inflated,,False
CLM-03205,medium,9,7,False,,,False
CLM-03206,simple,4,2,False,,255.34,False
CLM-03207,complex,42,10,True,repeated,,False
CLM-03208,medium,11,5,True,repeated,,False
CLM-03209,simple,7,2,False,,857.4,False
CLM-03210,simple,4,1,False,,,False
CLM-03211,complex,34,4,True,repeated,0.0,False
CLM-03212,medium,11,6,False,,,False
CLM-03213,medium,7,2,False,,649.72,False
CLM-03214,simple,5,2,False,,214.16,False
CLM-03215,medium,8,5,False,,0.0,False
CLM-03216,medium,13,5,False,,2231.67,False
CLM-03217,simple,4,1,False,,159.55,False
CLM-03218,medium,21,3,False,,,False
CLM-03219,medium,13,4,False,,,False
CLM-03220,complex,46,6,True,repeated,374.02,True
CLM-03221,complex,9,10,True,repeated,25224.37,False
CLM-03222,complex,37,9,False,,,False
CLM-03223,simple,6,1,False,,,False
CLM-03224,medium,15,4,True,repeated,,False
CLM-03225,simple,4,3,False,,0.0,False
CLM-03226,complex,14,11,True,repeated,1195.36,False
CLM-03227,simple,7,1,False,,4283.15,False
CLM-03228,complex,24,9,True,staged,3183.09,False
CLM-03229,complex,35,10,True,repeated,6258.57,False
CLM-03230,simple,1,2,False,,3720.49,False
CLM-03231,medium,14,5,False,,2692.07,False
CLM-03232,medium,11,4,False,,,False
CLM-03233,simple,7,2,False,,,False
CLM-03234,medium,17,4,False,,26148.61,False
CLM-03235,simple,5,2,False,,,False
CLM-03236,complex,35,13,False,,1954.32,False
CLM-03237,complex,33,7,True,staged,,False
CLM-03238,complex,28,7,False,,1247.68,False
CLM-03239,simple,3,2,True,repeated,185.49,False
CLM-03240,medium,22,3,False,,3082.64,False
CLM-03241,simple,8,1,False,,,False
CLM-03242,simple,7,2,True,phantom,160.69,False
CLM-03243,complex,34,4,False,,0.0,False
CLM-03244,complex,23,8,True,repeated,618.9,True
CLM-03245,simple,7,3,False,,435.09,False
CLM-03246,complex,38,7,True,repeated,552.6,False
CLM-03247,simple,4,2,False,,466.23,False
CLM-03248,simple,5,3,False,,,False
CLM-03249,medium,22,5,False,,1520.67,False
CLM-03250,complex,44,6,False,,,False
CLM-03251,medium,12,6,False,,,False
CLM-03252,simple,5,3,True,repeated,,False
CLM-03253,simple,7,3,False,,600.78,True
CLM-03254,simple,7,1,False,,,False
CLM-03255,simple,10,2,False,,1382.63,False
CLM-03256,medium,9,6,False,,,False
CLM-03257,simple,6,1,False,,911.51,False
CLM-03258,complex,24,12,False,,,False
CLM-03259,simple,7,3,False,,,False
CLM-03260,simple,4,2,True,repeated,492.09,False
CLM-03261,medium,9,4,False,,,False
CLM-03262,simple,2,3,True,repeated,949.18,False
CLM-03263,medium,17,8,False,,2436.86,False
CLM-03264,medium,16,6,False,,2127.58,False
CLM-03265,medium,27,2,True,repeated,4154.04,False
CLM-03266,complex,61,6,False,,,False
CLM-03267,medium,19,4,False,,,False
CLM-03268,simple,6,1,False,,0.0,False
CLM-03269,complex,30,15,True,repeated,931.53,False
CLM-03270,simple,2,1,False,,,False
CLM-03271,simple,5,3,False,,542.7,False
CLM-03272,simple,6,2,False,,2641.26,False
CLM-03273,simple,4,1,False,,1932.05,False
CLM-03274,simple,4,2,False,,,False
CLM-03275,complex,30,10,False,,3447.7,False
CLM-03276,simple,4,2,False,,,False
CLM-03277,complex,20,11,False,,2668.17,False
CLM-03278,simple,5,2,False,,,False
CLM-03279,complex,43,8,True,repeated,172.24,False
CLM-03280,medium,30,5,False,,4114.19,False
CLM-03281,simple,4,1,False,,,False
CLM-03282,simple,2,2,False,,846.49,False
CLM-03283,simple,3,1,False,,7626.7,False
CLM-03284,simple,2,4,False,,,False
CLM-03285,simple,6,1,True,repeated,,False
CLM-03286,medium,16,4,False,,,False
CLM-03287,simple,2,1,False,,,False
CLM-03288,medium,24,7,False,,932.8,False
CLM-03289,simple,4,3,False,,,False
CLM-03290,complex,54,10,False,,1199.34,False
CLM-03291,medium,17,6,False,,128.79,False
CLM-03292,medium,7,4,False,,,False
CLM-03293,medium,11,2,True,staged,1681.01,True
CLM-03294,medium,16,6,False,,0.0,False
CLM-03295,medium,4,5,False,,0.0,False
CLM-03296,simple,2,1,False,,612.95,False
CLM-03297,complex,13,8,False,,205.31,False
CLM-03298,simple,7,1,False,,0.0,False
CLM-03299,complex,22,8,False,,,False
CLM-03300,medium,12,3,False,,4265.17,False
CLM-03301,complex,28,10,False,,,False
CLM-03302,complex,50,12,False,,,False
CLM-03303,medium,10,4,False,,5069.64,True
CLM-03304,complex,42,11,False,,306.67,False
CLM-03305,simple,5,1,True,repeated,0.0,False
CLM-03306,simple,7,2,True,repeated,0.0,False
CLM-03307,simple,4,1,False,,508.64,False
CLM-03308,medium,16,2,False,,712.76,False
CLM-03309,simple,5,1,False,,0.0,False
CLM-03310,simple,2,2,False,,3555.11,False
CLM-03311,complex,43,10,False,,1074.97,False
CLM-03312,simple,3,1,False,,0.0,False
CLM-03313,complex,12,12,True,repeated,1090.24,False
CLM-03314,medium,11,7,True,repeated,128.94,False
CLM-03315,complex,66,7,True,repeated,0.0,False
CLM-03316,medium,15,6,False,,1389.49,False
CLM-03317,simple,5,2,True,repeated,,False
CLM-03318,complex,25,6,True,staged,3283.83,False
CLM-03319,medium,16,5,False,,,False
CLM-03320,medium,25,7,False,,,False
CLM-03321,medium,16,8,False,,2239.42,False
CLM-03322,complex,39,14,False,,3390.63,False
CLM-03323,simple,2,2,True,phantom,,False
CLM-03324,complex,16,13,False,,468.37,False
CLM-03325,complex,24,9,True,repeated,1355.27,False
CLM-03326,medium,15,5,False,,8445.48,False
CLM-03327,simple,3,1,False,,0.0,False
CLM-03328,complex,27,9,False,,,False
CLM-03329,simple,7,3,False,,,False
CLM-03330,medium,18,6,False,,,False
CLM-03331,simple,5,2,False,,350.9,False
CLM-03332,complex,50,14,True,staged,,False
CLM-03333,simple,6,2,True,phantom,,False
CLM-03334,medium,3,4,False,,,False
CLM-03335,simple,3,1,False,,399.25,False
CLM-03336,simple,1,2,False,,0.0,False
CLM-03337,simple,4,1,False,,,False
CLM-03338,medium,11,3,True,phantom,1039.77,False
CLM-03339,simple,5,3,False,,,False
CLM-03340,simple,1,2,False,,458.68,False
CLM-03341,simple,6,2,False,,2643.31,False
CLM-03342,simple,8,1,False,,199.11,False
CLM-03343,medium,10,5,False,,,False
CLM-03344,simple,2,1,False,,0.0,False
CLM-03345,medium,15,3,False,,0.0,False
CLM-03346,simple,4,2,False,,333.9,False
CLM-03347,complex,50,11,True,phantom,13406.93,False
CLM-03348,complex,42,14,False,,847.17,False
CLM-03349,medium,17,4,False,,,False
CLM-03350,complex,27,11,True,staged,,False
CLM-03351,complex,20,13,False,,4211.96,False
CLM-03352,simple,8,2,False,,,False
CLM-03353,simple,7,1,False,,,False
CLM-03354,medium,7,2,False,,,False
CLM-03355,simple,5,2,False,,40.95,False
CLM-03356,simple,4,1,False,,1972.58,False
CLM-03357,complex,41,11,False,,13237.75,False
CLM-03358,simple,4,1,False,,281.34,False
CLM-03359,simple,7,4,False,,173.58,False
CLM-03360,medium,9,6,False,,42120.2,False
CLM-03361,simple,3,2,False,,0.0,False
CLM-03362,simple,3,2,False,,,False
CLM-03363,complex,32,13,False,,,False
CLM-03364,simple,3,2,False,,,False
CLM-03365,simple,1,2,False,,,False
CLM-03366,simple,2,1,False,,438.48,False
CLM-03367,medium,8,4,True,repeated,71.35,False
CLM-03368,simple,3,1,False,,3620.2,False
CLM-03369,simple,5,4,True,repeated,5825.44,False
CLM-03370,complex,20,8,False,,0.0,False
CLM-03371,medium,13,2,True,repeated,150.66,False
CLM-03372,medium,20,5,False,,4860.83,False
CLM-03373,simple,3,1,False,,1380.05,False
CLM-03374,simple,4,2,False,,782.78,False
CLM-03375,simple,3,1,False,,561.72,False
CLM-03376,complex,52,6,False,,0.0,False
CLM-03377,complex,48,13,True,repeated,,False
CLM-03378,complex,32,10,False,,,False
CLM-03379,medium,7,6,False,,,False
CLM-03380,medium,17,6,False,,2541.6,False
CLM-03381,complex,25,8,False,,1809.11,False
CLM-03382,medium,23,4,False,,1792.04,False
CLM-03383,simple,5,2,False,,,False
CLM-03384,medium,9,2,False,,,False
CLM-03385,complex,33,15,True,repeated,2291.85,False
CLM-03386,simple,3,1,False,,654.99,False
CLM-03387,complex,25,13,True,staged,,False
CLM-03388,medium,17,5,False,,2460.44,False
CLM-03389,medium,9,5,True,repeated,0.0,False
CLM-03390,simple,4,2,False,,,False
CLM-03391,medium,9,3,False,,1298.42,False
CLM-03392,medium,16,5,False,,350.56,False
CLM-03393,complex,16,7,True,staged,3092.66,False
CLM-03394,complex,43,10,False,,,False
CLM-03395,complex,53,11,True,repeated,2353.79,False
CLM-03396,simple,4,2,False,,,False
CLM-03397,medium,15,2,False,,,False
CLM-03398,simple,6,1,False,,424.85,False
CLM-03399,simple,9,1,False,,432.03,False
CLM-03400,medium,14,6,True,repeated,390.53,False
CLM-03401,complex,45,12,False,,,False
CLM-03402,complex,37,10,False,,3096.96,False
CLM-03403,medium,13,6,False,,,False
CLM-03404,simple,3,1,False,,,False
CLM-03405,complex,52,10,False,,1240.03,False
CLM-03406,simple,3,1,False,,1472.89,False
CLM-03407,simple,1,1,False,,137.7,True
CLM-03408,medium,6,4,False,,1439.53,False
CLM-03409,medium,13,9,False,,9250.62,False
CLM-03410,complex,32,11,False,,1341.98,False
CLM-03411,complex,64,11,False,,2725.94,False
CLM-03412,medium,13,3,False,,1581.05,False
CLM-03413,simple,3,2,False,,170.51,False
CLM-03414,medium,18,4,False,,1181.9,False
CLM-03415,simple,1,1,False,,0.0,False
CLM-03416,simple,5,2,False,,29.17,False
CLM-03417,medium,16,6,False,,,False
CLM-03418,medium,13,3,False,,4162.82,False
CLM-03419,medium,10,2,False,,229.77,False
CLM-03420,simple,4,1,False,,209.98,True
CLM-03421,complex,32,13,False,,,False
CLM-03422,medium,14,11,True,repeated,9701.66,False
CLM-03423,medium,13,4,False,,2852.04,False
CLM-03424,simple,3,2,False,,,False
CLM-03425,complex,30,5,True,phantom,6501.46,False
CLM-03426,simple,6,2,False,,,False
CLM-03427,complex,38,11,False,,,False
CLM-03428,simple,7,2,False,,0.0,False
CLM-03429,simple,4,1,True,repeated,,False
CLM-03430,complex,32,4,True,repeated,0.0,False
CLM-03431,medium,10,5,False,,0.0,False
CLM-03432,simple,1,3,False,,681.14,False
CLM-03433,medium,13,2,False,,3574.18,False
CLM-03434,complex,35,9,False,,,False
CLM-03435,complex,33,13,False,,1387.29,False
CLM-03436,complex,35,9,True,repeated,795.88,False
CLM-03437,complex,32,13,True,repeated,,False
CLM-03438,medium,21,6,False,,449.62,False
CLM-03439,medium,9,2,False,,,False
CLM-03440,simple,5,3,False,,1287.96,False
CLM-03441,medium,19,7,False,,,False
CLM-03442,medium,20,3,False,,,False
CLM-03443,medium,15,4,False,,2906.91,False
CLM-03444,complex,38,12,False,,213.27,False
CLM-03445,simple,1,1,False,,5590.21,False
CLM-03446,simple,2,2,True,repeated,592.34,False
CLM-03447,simple,9,2,False,,1754.69,False
CLM-03448,medium,11,6,False,,,False
CLM-03449,simple,7,2,False,,,False
CLM-03450,simple,3,1,False,,2959.16,False
CLM-03451,simple,5,1,False,,2584.9,False
CLM-03452,medium,14,5,False,,11695.79,False
CLM-03453,simple,8,1,False,,891.36,True
CLM-03454,complex,17,7,True,repeated,623.28,False
CLM-03455,medium,15,2,False,,9503.82,False
CLM-03456,simple,5,3,False,,,False
CLM-03457,medium,15,4,False,,5228.14,True
CLM-03458,complex,32,5,False,,4833.94,False
CLM-03459,simple,10,3,False,,353.42,False
CLM-03460,simple,1,1,False,,2276.89,True
CLM-03461,complex,12,6,True,phantom,6017.98,False
CLM-03462,complex,25,4,False,,1722.66,False
CLM-03463,medium,20,5,False,,12558.27,True
CLM-03464,medium,14,4,False,,429.39,False
CLM-03465,complex,31,8,True,phantom,6471.3,False
CLM-03466,simple,5,1,False,,508.36,False
CLM-03467,complex,26,8,False,,,False
CLM-03468,simple,8,2,False,,696.22,False
CLM-03469,simple,4,1,False,,614.1,True
CLM-03470,complex,40,10,False,,,False
CLM-03471,medium,13,2,False,,3680.9,False
CLM-03472,medium,17,3,False,,0.0,False
CLM-03473,simple,6,3,False,,4683.06,False
CLM-03474,medium,20,2,True,inflated,8422.68,False
CLM-03475,simple,4,2,True,repeated,0.0,False
CLM-03476,medium,16,3,True,repeated,3643.37,False
CLM-03477,complex,51,13,True,staged,,False
CLM-03478,medium,3,5,False,,0.0,False
CLM-03479,complex,34,13,False,,1641.6,False
CLM-03480,medium,16,7,False,,283.09,False
CLM-03481,medium,14,7,False,,17744.8,False
CLM-03482,medium,13,2,False,,,False
CLM-03483,medium,18,5,False,,947.52,False
CLM-03484,simple,7,2,False,,1151.15,False
CLM-03485,medium,16,2,False,,0.0,False
CLM-03486,simple,4,2,False,,244.43,False
CLM-03487,simple,2,2,False,,3744.85,False
CLM-03488,simple,3,1,True,repeated,,False
CLM-03489,complex,40,8,False,,,False
CLM-03490,complex,19,10,False,,1240.09,False
CLM-03491,medium,13,4,False,,4239.46,False
CLM-03492,medium,18,3,False,,411.32,False
CLM-03493,simple,3,1,False,,607.79,False
CLM-03494,complex,18,6,False,,7687.78,False
CLM-03495,simple,2,1,False,,,False
CLM-03496,medium,17,2,False,,1662.79,False
CLM-03497,simple,4,2,False,,590.34,False
CLM-03498,medium,15,3,False,,2692.25,False
CLM-03499,simple,6,1,False,,745.69,False
CLM-03500,complex,34,6,False,,,False
CLM-03501,medium,12,6,False,,147.18,False
CLM-03502,medium,6,4,False,,700.09,False
CLM-03503,complex,27,9,False,,4250.34,False
CLM-03504,medium,8,2,False,,,False
CLM-03505,medium,19,4,False,,493.07,False
CLM-03506,simple,5,3,False,,,False
CLM-03507,medium,17,6,False,,0.0,False
CLM-03508,complex,38,7,False,,2155.79,False
CLM-03509,simple,5,2,False,,948.25,False
CLM-03510,medium,17,5,False,,0.0,False
CLM-03511,simple,5,1,False,,1441.45,False
CLM-03512,medium,15,7,False,,0.0,False
CLM-03513,medium,5,5,False,,819.54,True
CLM-03514,medium,14,2,False,,,False
CLM-03515,medium,3,6,True,repeated,2122.35,False
CLM-03516,simple,4,2,False,,469.31,False
CLM-03517,simple,5,1,False,,,False
CLM-03518,simple,4,2,False,,1280.46,True
CLM-03519,simple,2,2,False,,206.89,False
CLM-03520,complex,42,5,True,repeated,,False
CLM-03521,complex,9,12,True,staged,,False
CLM-03522,simple,2,1,False,,1584.63,False
CLM-03523,complex,30,10,False,,3249.99,False
CLM-03524,simple,5,1,False,,1126.05,True
CLM-03525,medium,11,4,False,,,False
CLM-03526,medium,10,4,False,,247.62,False
CLM-03527,medium,10,5,False,,2327.14,False
CLM-03528,medium,24,7,False,,5617.61,False
CLM-03529,simple,3,1,False,,512.39,False
CLM-03530,simple,2,1,False,,,False
CLM-03531,simple,7,1,False,,,False
CLM-03532,simple,6,2,True,repeated,,False
CLM-03533,medium,17,2,False,,,False
CLM-03534,medium,14,7,False,,,False
CLM-03535,medium,18,6,True,repeated,,False
CLM-03536,medium,17,6,False,,2265.78,True
CLM-03537,complex,24,13,True,staged,2570.27,False
CLM-03538,complex,49,9,False,,692.46,False
CLM-03539,medium,13,5,False,,993.59,True
CLM-03540,complex,21,10,True,inflated,,False
CLM-03541,medium,13,5,False,,1119.67,False
CLM-03542,medium,12,6,False,,,False
CLM-03543,medium,8,5,False,,0.0,False
CLM-03544,simple,4,2,False,,0.0,False
CLM-03545,medium,12,6,False,,0.0,False
CLM-03546,medium,16,6,False,,,False
CLM-03547,simple,4,2,False,,,False
CLM-03548,medium,16,2,False,,,False
CLM-03549,medium,21,3,True,repeated,96.91,False
CLM-03550,complex,27,12,False,,1621.53,False
CLM-03551,simple,7,1,False,,1462.27,False
CLM-03552,complex,29,9,True,repeated,1331.04,False
CLM-03553,simple,7,1,False,,,False
CLM-03554,medium,7,5,False,,278.28,True
CLM-03555,simple,5,1,False,,524.47,False
CLM-03556,medium,12,7,False,,3741.41,True
CLM-03557,medium,12,8,False,,0.0,False
CLM-03558,medium,14,6,False,,845.97,False
CLM-03559,medium,19,5,False,,2240.72,False
CLM-03560,medium,19,2,False,,,False
CLM-03561,simple,7,1,False,,4754.37,True
CLM-03562,simple,2,3,False,,,False
CLM-03563,simple,8,2,False,,103.28,False
CLM-03564,medium,8,3,False,,1605.14,False
CLM-03565,complex,23,12,False,,,False
CLM-03566,complex,25,10,False,,0.0,False
CLM-03567,simple,5,2,True,repeated,2379.77,False
CLM-03568,simple,8,3,False,,1274.8,False
CLM-03569,medium,11,7,False,,4586.39,False
CLM-03570,medium,15,5,False,,1781.72,False
CLM-03571,complex,31,7,True,inflated,702.67,False
CLM-03572,medium,15,8,False,,,False
CLM-03573,medium,12,3,False,,1601.82,False
CLM-03574,simple,2,3,False,,823.54,True
CLM-03575,complex,35,9,False,,250.81,False
CLM-03576,medium,18,7,False,,0.0,False
CLM-03577,medium,19,4,False,,,False
CLM-03578,medium,7,3,False,,663.69,False
CLM-03579,simple,2,1,False,,,False
CLM-03580,complex,48,8,False,,1771.82,False
CLM-03581,complex,62,9,False,,5674.11,True
CLM-03582,complex,32,16,True,repeated,903.02,False
CLM-03583,complex,30,9,False,,,False
CLM-03584,simple,4,1,False,,141.12,False
CLM-03585,simple,7,1,False,,,False
CLM-03586,medium,17,5,False,,6229.76,False
CLM-03587,medium,22,5,False,,742.31,False
CLM-03588,simple,7,2,False,,,False
CLM-03589,medium,14,7,False,,462.75,False
